tds,turbidity,ph,quality_label
1447.5692483703144,24.867926068496338,5.264500781641276,Poor
1351.249547623745,6.459130352272353,5.851619275321968,Poor
697.4788676423326,27.360814465623466,6.338407648760251,Poor
1630.3639199215554,37.41298724628226,9.004647040960291,Poor
1555.729222995574,8.127577178489682,7.51045016677134,Poor
1065.9318376040237,4.603902253204944,9.820780450640989,Poor
1714.384458905526,41.47485355154052,5.930600833519638,Poor
1186.8637754913113,10.886732488555126,9.094844742899443,Poor
1527.4146494963845,3.2250067237872777,5.685360900475732,Poor
1763.1018254382207,40.525449105159964,5.535889940779236,Poor
1037.7606651122135,6.811160839029748,5.847513079668446,Poor
1691.074116474313,18.462501725289577,8.333822604746763,Poor
1219.556960371408,11.834048504668143,9.58882987845515,Poor
1186.492395329684,8.187328952630333,8.007356036658903,Poor
613.7953274349353,19.943929219223442,6.688098288172146,Poor
882.8547647446585,16.210034906716082,5.232335830041135,Poor
663.0707825674939,15.359546646665844,5.3995183473303525,Poor
1729.2006922182545,9.154461570027806,7.611281910987526,Poor
1022.7295119674553,31.632819795946297,7.405341622781223,Poor
1524.3349259026497,12.095308600627913,5.570355267135499,Poor
1228.8009118885743,41.01731610456509,6.78988470168012,Poor
1369.9387584859894,15.547316937800023,5.136837951697624,Poor
1036.69944215947,26.399163037935605,4.988257905642217,Poor
970.2858197586078,5.131199173319588,6.131978300151203,Poor
817.626744706609,26.267735722364762,7.036534395577958,Poor
817.8483647781808,19.329430827640707,4.608219234496873,Poor
1174.8675032228873,39.991590578050534,8.620907538443861,Poor
1005.7280520729313,4.262212113948513,9.168761576569883,Poor
1362.2559613980932,5.79718952840208,7.619812148181629,Poor
832.0558581520406,20.71244898141314,5.043226106165083,Poor
1295.7415815262207,8.109593568745519,5.744206194104035,Poor
1685.5999910380358,28.364590911559404,10.226925575932313,Poor
1179.028650049801,41.431656630146,7.0861822161739925,Poor
988.6733702348296,12.596283602413274,8.893285890849283,Poor
957.7082606118533,7.894163475531944,5.47446146382963,Poor
1178.2596618324976,5.611015749994073,5.4428813740555055,Poor
901.3316897791442,6.433975034619912,5.6767401715031935,Poor
975.6156105549544,5.442404844287101,5.525225309701888,Poor
1446.9077834943644,21.943724299148286,7.137081142037896,Poor
1042.641974242569,40.326590607844956,8.584945195039412,Poor
453.25813741235714,20.39306305650631,7.674575548671076,Poor
1421.3180098890928,25.47369007579989,7.469099568339809,Poor
1438.6720777221617,5.711047118707613,9.949019386155522,Poor
1484.297382539132,12.969135576477584,5.675231102214665,Poor
834.7817523399168,16.446519770862295,5.329905873915882,Poor
1043.7596026576832,35.945868390457505,9.285522797411598,Poor
1609.8692397043874,16.066862995988615,9.438033732089462,Poor
1467.0950473680723,14.88672036674937,8.705743604090184,Poor
974.9804801579921,7.838833497908498,7.936561927861433,Poor
1379.926543394066,25.95045809786717,9.74741962415394,Poor
1262.2786574660224,11.512858785960438,5.515521457562222,Poor
1418.0700268056785,13.268545483654016,8.984072375331682,Poor
1378.1910886827459,22.732328972252184,5.631026676180955,Poor
1220.37236305808,50.0,6.413481266875841,Poor
937.4059772437763,28.126530955673175,6.63791788088153,Poor
906.9005189608912,14.19920981600171,7.670386285003046,Poor
862.8500708582276,26.253461384562275,7.898944432537663,Poor
1297.7393521219599,7.776258242424447,5.637176177179283,Poor
1133.131503831398,15.62196977613781,8.799147865778464,Poor
1097.9557748957484,39.81557730752518,6.494799805813702,Poor
1143.5498803778405,12.633390649593066,5.6932710274336475,Poor
766.5659281646025,8.38238848279945,6.371477993316259,Poor
1109.087691249828,20.782459018226906,9.37541666588999,Poor
883.9275219692665,17.8499050582581,5.071608185321075,Poor
1210.9161764419844,3.945022093905342,5.445808916912371,Poor
1544.697900080999,14.250165723176108,8.84658795345376,Poor
957.9362121709853,5.148509018424969,5.027703152560345,Poor
1285.3049459301792,9.347387476436769,9.722434604685201,Poor
1194.9011791031014,6.194625201475036,9.853363041603622,Poor
1611.2167997726249,50.0,6.057111144263358,Poor
1731.9039614454302,9.734732748812682,9.27948389950192,Poor
1071.4915298606393,9.247546349868298,6.361841719789797,Poor
1738.1577173427092,15.592821113481735,4.943169497050045,Poor
1160.2877268675022,5.46685602626297,7.109662243464146,Poor
1382.18911149295,27.403681041786268,9.50672814623066,Poor
857.0580658923677,9.152869633553514,6.722436445873461,Poor
1540.3156131401797,15.443011856992046,5.888859189734499,Poor
1353.5370709545653,12.2450544563565,8.517297587214332,Poor
966.438446113088,11.558907932337865,8.265849127382761,Poor
1110.8832982101376,2.0659085594569078,6.949888333560818,Poor
1952.19172614547,13.420394127232065,10.220538366737832,Poor
1364.266542224199,17.541119017325386,8.452561760598435,Poor
830.7448549115717,11.517821554301147,8.77870535691421,Poor
1038.050220107483,8.001019319875866,9.514734238361783,Poor
1031.2804223093685,5.471671589109358,9.439252809413777,Poor
1367.82698953769,14.916051968395882,6.4664696513766415,Poor
1102.1382780450156,33.219277926236806,9.973701793455653,Poor
1128.327649075085,27.707214517237574,9.012407974887868,Poor
1104.4126500753423,22.6518649765861,8.919136762370636,Poor
901.4104044983534,14.357675602928602,5.53346347082705,Poor
1609.5878830570614,16.545243926853267,9.48094621808746,Poor
929.1006759025175,5.786971434811681,5.7186406786522355,Poor
1259.8641435931602,6.9665262797023875,4.591550551452272,Poor
1143.4128187027115,17.23855857806504,8.94432426580488,Poor
1574.2782247157768,10.277593869280222,8.76375389766434,Poor
903.4876517686773,13.018619901942298,6.483293246235861,Poor
1065.039451682072,6.04166984392918,7.600277468215229,Poor
1212.15356418181,49.17672931817819,9.305433750000377,Poor
702.1328819801972,5.144881657469315,5.7819473242047925,Poor
894.3615073292895,2.625995221179337,6.8109118610029356,Poor
989.8786007973436,9.919536031521039,9.58235546592655,Poor
1011.1016698200407,27.60064979481236,5.064275054119991,Poor
1277.0758746556546,6.137363024141571,5.926231506988554,Poor
852.1588919943257,13.977938282471786,7.756520795838794,Poor
873.9897691578333,13.355900076032837,5.575422863276538,Poor
1107.9022564242719,8.649593817437628,9.213387312595794,Poor
668.7379134931431,44.19508250772937,7.061430609808685,Poor
1062.3067674308768,11.47342106898373,6.735558881737889,Poor
649.7535069319646,33.90386306244066,5.501963470712083,Poor
955.6956717157454,32.31856769849915,9.26336121335041,Poor
1224.901151625654,49.88607028475829,9.560191371302198,Poor
956.7367095741137,12.69424219659766,6.023766974089965,Poor
1350.7751197712005,21.071521640629,9.002949369420769,Poor
996.115510479223,32.79804577711109,7.653163918911686,Poor
1317.6265165826414,14.130665939909507,6.583317115275369,Poor
940.097327880818,19.084040860680513,9.448412853777459,Poor
888.248510466648,31.90633374964725,5.287242110421177,Poor
1234.036560841027,13.145881492948842,8.296561631290237,Poor
1091.2764875106157,15.624039896337193,5.928935124893845,Poor
1514.9581422248193,25.244999819251955,5.022176188955227,Poor
1894.2018467043033,28.756958702231987,4.672346766476702,Poor
983.0389761519475,4.949805791595444,8.63002554962386,Poor
1450.7660605068497,16.50024775797873,9.74806646075873,Poor
1233.7335576003088,11.109913669758123,5.802047611106831,Poor
618.2639128594238,17.994021810463185,4.9661650206194174,Poor
926.963727515596,10.30510250495382,9.872545657981647,Poor
1516.3825920704023,23.14670587730702,5.508774212918214,Poor
1213.3888784030532,1.472832500549303,6.2214720055513,Poor
670.814765523641,2.912287715865155,6.226685676977325,Poor
1431.6955422518913,15.020361163901242,4.559441285564073,Poor
1297.6506021201185,8.73670741353772,5.827005748712765,Poor
1350.7793872931838,4.953360564747386,9.38570986690185,Poor
1268.257422007234,40.14189633676592,6.793628578808489,Poor
1025.8610513503982,5.915601547758721,9.586328970775563,Poor
976.9978381865493,6.016890033133061,7.271833096604727,Poor
712.9388072571059,10.595080431482451,5.03900980890815,Poor
937.2471731560671,9.112734100605213,5.687265899394788,Poor
966.1178426200538,30.75542899395299,6.861160156014911,Poor
1054.1332996599865,12.615821979749104,5.076698872389695,Poor
869.6904124245413,7.3136341891644,6.014900909297806,Poor
1505.4968212602178,7.832731067427573,4.561699151862727,Poor
901.0744146978919,13.883307860103642,5.231793117226782,Poor
564.2914274243668,7.786318121543955,5.828850206129045,Poor
880.5742250217236,33.94755961460687,9.965398617043315,Poor
1134.176906026378,22.908688162783466,6.813125269424174,Poor
1446.3919071662795,10.753608089285345,9.807093706472362,Poor
1073.2732913553457,27.720308514332324,5.836529322331778,Poor
1127.9596392411756,26.056654922173635,8.109101018950826,Poor
1090.0795999024074,44.47352882594618,5.832541749241661,Poor
939.3959417979196,8.767073139076253,6.156716456652945,Poor
1151.2405284715924,8.774426360252326,10.224814357629132,Poor
1443.6144615899143,20.174934829660973,6.663350489128975,Poor
1094.8452651796683,19.605574358704107,6.162838342340674,Poor
1047.4846400011543,32.98748209388323,9.073956476081923,Poor
1176.6714845762103,10.745105977634918,8.877916052437884,Poor
1451.2018435870978,10.808037261719319,10.306954072652495,Poor
975.2863236855799,7.931053683982539,5.455568471949598,Poor
963.3572218916653,9.215729104687247,5.81597098144738,Poor
707.7854112437544,10.529184619198581,7.43899050893776,Poor
971.2189980492745,32.02102321170567,5.578213146733204,Poor
718.8157244300075,23.874448695659503,5.814556038760246,Poor
1791.4971652633546,15.594437368856726,9.613339808614995,Poor
1112.5313672839159,4.145990344392182,9.206894547319303,Poor
920.6406041949128,16.438467508523605,6.858914855596355,Poor
1012.0056607571562,7.798690135611507,5.417567304119394,Poor
1134.1512566653262,14.951256665326342,9.655040038134276,Poor
1028.1523494333705,8.335817950004527,6.051224410603092,Poor
1092.8411148107214,7.490697309051695,5.468147531546444,Poor
1018.9975566696386,17.599608479494293,9.007253463284309,Poor
668.745441986625,11.540607679000889,5.569944909497482,Poor
667.179223219793,4.145569027602774,6.331285877155551,Poor
1295.6764637990984,5.733749563293523,6.044719432316988,Poor
1163.7794147537195,12.71240410756614,8.51661103013428,Poor
646.2091174234879,14.580056530384445,5.438302683436974,Poor
832.7975650795001,14.9587400115371,6.700218510582366,Poor
812.6528096532985,17.991325188492354,5.6695407455393765,Poor
1237.1852996783546,34.58279201825724,10.13942689617577,Poor
1090.3160828306293,43.71709809192624,6.089142433283281,Poor
1552.573280659512,22.641230210725677,8.471479648969412,Poor
1611.7420777916695,14.763592967049929,9.247989348192027,Poor
1418.636687840819,12.607945958976963,9.537295567656058,Poor
932.0456565109441,9.46631447037468,9.743039535505282,Poor
1069.1112435023422,14.90711990679485,9.253562428695659,Poor
1417.2135980944618,9.539815541849105,5.53410477411703,Poor
805.0634017413736,11.808917423450616,5.462448506700152,Poor
1261.4912812749403,10.829071540099994,9.777026974136064,Poor
641.7882918817805,2.9108653985824877,7.6453752756380124,Poor
906.7401815076327,5.13465855561002,5.895085882973508,Poor
1820.2839000954461,12.240697447151433,10.054084286687592,Poor
1154.1080899021422,7.2606230386390695,9.697989321358213,Poor
1438.2912974936203,26.42382166350788,5.281086068538057,Poor
1404.2362196773151,19.23380332819819,9.463803328198187,Poor
1158.695366756357,8.422528906107159,9.428656368528571,Poor
910.0474604509425,43.30528441615664,9.52683944798042,Poor
1173.0089378681357,1.9051897298853184,5.7694874340854,Poor
1242.5081415270215,5.974154587208434,7.879330800796629,Poor
898.9697318610125,15.370719198225117,5.40332317109721,Poor
1123.2853977902523,29.78712199662084,5.9425122826816645,Poor
1068.881270767355,5.304568325867143,5.138162967635813,Poor
898.355598879602,10.374478947796003,5.298325939757999,Poor
1313.893251497533,9.45768207419298,9.076333839843125,Poor
1284.9951174736718,15.746845138194029,8.858244385037155,Poor
1078.288385951983,27.419696932623378,5.032387420461221,Poor
1398.9467532002477,8.276074071103505,9.54418420232163,Poor
991.2573393811819,5.375045844810293,5.241625188028783,Poor
879.2268834604167,15.995646288405716,5.396614304636584,Poor
1713.2683606381884,44.31773126727323,5.376494189001679,Poor
1004.9532396446376,4.380690026364563,9.613927001203717,Poor
849.6320316971869,12.534018112678199,5.903489911270356,Poor
868.0023853813814,12.641297578721542,5.396750408599071,Poor
1262.6084627133353,7.465169372557169,9.194574553820697,Poor
908.2365518173428,13.816975816963437,9.077864748751459,Poor
1070.8407469907597,8.21204634978676,5.90131248369794,Poor
1433.816984935238,15.78619120548537,5.790080537980602,Poor
1515.283677692905,27.533465572511663,5.425451470315219,Poor
1042.9037160058106,5.6234480445867066,9.644233883197138,Poor
891.9478559043365,7.015867321351534,7.547335751688146,Poor
1267.5572468462271,38.40058613379839,6.621373891566345,Poor
1217.5281139039685,23.214968309894918,9.600486873854571,Poor
1192.6752093205887,12.774936758247456,9.550378736592794,Poor
1030.339795936529,4.261851926504638,8.255779407485102,Poor
1141.9985687019253,24.57955363596511,9.47174447570841,Poor
1621.374983199971,10.986152629527103,6.948595295991815,Poor
1265.1742344614622,7.389138953560385,9.248503325572754,Poor
906.704750686656,14.255218386438003,7.464149119097448,Poor
686.6697652759462,8.739164965184557,5.932184151464557,Poor
1412.7027705684384,7.717139955741925,6.062323189340956,Poor
1626.9622948758308,50.0,8.213445746657346,Poor
1281.0987845796053,15.345663115031833,5.064088337871686,Poor
827.2065870938329,44.14326509551459,5.708257576792706,Poor
1243.1362683075306,18.42274232465708,5.578430372182336,Poor
835.0178778728745,30.395564954971704,4.80505895515984,Poor
714.9039339960161,19.136461151574952,8.762973008749716,Poor
1543.8824845777885,7.511157900603652,5.64085258523115,Poor
858.7395392579929,11.90703370991669,5.723408010115032,Poor
1326.7514614333056,25.23168150834035,8.416199700045954,Poor
1336.3083290310478,9.191891967762713,7.038759965649907,Poor
985.2224096102012,5.497485008894886,5.581313135326752,Poor
666.0565262686152,1.638457748243954,6.419915231806676,Poor
1450.5168318564859,16.04945250340408,9.18155161729559,Poor
1172.9780576950786,18.29441009663876,4.798744896758771,Poor
1442.3336818835926,8.63470583457911,9.488725486214927,Poor
1183.568692858385,7.7228619030735235,5.158685714208677,Poor
1018.30739599616,15.65703076480818,5.216491872454161,Poor
984.5679878805514,4.530131482063514,9.814298618822061,Poor
1421.5067253204725,23.582896459606268,6.54687623375596,Poor
746.5489663314534,24.168051584180926,8.574711932858197,Poor
1269.0015175020649,11.696847190930455,10.058318784193055,Poor
1045.2023052277425,30.103344806295915,10.190659823252066,Poor
1198.9724221858896,17.493889101646406,5.415710197725602,Poor
1115.4749159656023,8.909857045302155,5.545444758317443,Poor
1264.0568960735518,17.583255980576837,9.323714415578007,Poor
794.5125916072216,5.511252025025326,6.069132338199369,Poor
1071.3747273801505,10.224741663643933,6.47294533644309,Poor
681.8753786708068,7.381223416641937,6.003566851327163,Poor
1021.0376415718914,28.628190494449388,5.813261012163417,Poor
716.802034065434,19.774914706428454,5.851106446471891,Poor
1458.5568061460956,17.698794412085796,8.925063469239655,Poor
1389.8360178521227,6.851950389945922,6.500362905173732,Poor
1546.5859460024167,14.438533927008729,9.338804723468224,Poor
1174.4886047476782,8.040056939192665,6.352010208182033,Poor
1028.9436316091044,8.503486829539874,6.623194846412304,Poor
1688.2995223084024,23.515978626219958,6.797253539738678,Poor
621.3660619445881,18.495745465604116,5.384254534395883,Poor
1345.403509893648,5.070152831420697,5.192671935348284,Poor
