tds,turbidity,ph,quality,quality_label
389.38,0.14,7.35,3,Excellent
1195.41,33.2,8.97,0,Poor
649.72,3.74,6.38,1,Acceptable
1273.49,1.13,9.54,1,Acceptable
785.14,1.97,5.33,1,Acceptable
1040.23,25.79,5.95,0,Poor
614.44,6.98,7.29,2,Good
91.13,0.28,7.32,3,Excellent
798.1,18.72,7.29,2,Good
446.85,0.38,7.32,3,Excellent
788.31,18.02,6.77,2,Good
204.63,0.11,7.09,3,Excellent
514.66,1.83,6.72,2,Good
784.2,0.1,7.79,2,Good
551.34,2.45,6.79,2,Good
888.48,0.23,6.62,3,Excellent
207.96,0.1,7.35,3,Excellent
966.95,1.59,7.71,1,Acceptable
415.88,0.17,7.7,2,Good
145.33,0.16,7.44,3,Excellent
830.73,5.7,5.99,1,Acceptable
244.27,0.29,7.2,3,Excellent
192.3,0.53,7.39,3,Excellent
398.48,6.59,6.25,1,Acceptable
271.35,0.14,7.18,3,Excellent
375.08,0.87,7.33,2,Good
176.3,1.3,7.29,3,Excellent
234.51,0.32,7.43,3,Excellent
209.56,0.15,7.24,3,Excellent
217.16,0.18,7.3,3,Excellent
428.14,2.47,6.27,2,Good
1156.06,49.23,9.17,0,Poor
257.05,0.54,7.17,3,Excellent
357.14,1.35,6.81,2,Good
633.07,0.98,7.34,2,Good
932.92,2.97,6.0,1,Acceptable
442.23,1.23,7.24,2,Good
311.42,4.13,6.92,1,Acceptable
460.98,3.59,7.16,2,Good
1603.62,8.02,5.87,0,Poor
954.21,3.17,7.59,1,Acceptable
432.11,1.23,7.22,2,Good
473.81,0.41,6.61,2,Good
185.48,1.13,7.16,3,Excellent
715.45,4.3,5.5,1,Acceptable
536.15,5.03,6.84,2,Good
194.25,0.57,7.45,3,Excellent
567.18,10.73,6.56,2,Good
501.71,5.24,7.13,2,Good
1152.98,10.85,9.13,0,Poor
261.49,0.69,7.24,3,Excellent
459.66,2.02,6.64,2,Good
294.5,0.41,7.34,3,Excellent
469.79,0.13,6.57,2,Good
878.91,3.05,6.8,2,Good
191.26,0.47,7.16,3,Excellent
387.23,3.18,7.31,2,Good
153.83,0.78,7.48,3,Excellent
576.1,0.43,7.33,3,Excellent
300.63,0.73,7.14,2,Good
176.96,0.52,7.27,3,Excellent
387.32,1.03,6.8,2,Good
212.49,0.61,7.23,3,Excellent
680.86,1.35,6.44,1,Acceptable
436.23,1.3,6.78,2,Good
427.98,0.1,7.44,3,Excellent
500.33,1.91,6.34,2,Good
284.01,0.64,7.44,3,Excellent
626.93,2.62,7.1,3,Excellent
500.48,2.63,7.48,2,Good
133.52,0.1,7.16,3,Excellent
411.38,0.1,7.67,2,Good
615.87,0.17,6.83,2,Good
532.12,3.72,6.91,2,Good
714.65,1.53,6.76,2,Good
513.32,2.25,7.67,2,Good
399.9,5.46,6.53,2,Good
825.98,0.12,8.38,2,Good
557.41,2.61,6.86,2,Good
587.01,18.11,7.67,2,Good
190.37,1.08,7.39,3,Excellent
156.84,0.54,7.28,3,Excellent
297.52,3.57,6.87,2,Good
1164.45,14.04,9.57,0,Poor
318.94,1.39,7.19,2,Good
756.72,2.47,6.95,2,Good
406.53,0.89,7.11,3,Excellent
376.17,3.15,6.9,2,Good
978.2,15.68,8.64,1,Acceptable
464.22,2.91,6.93,2,Good
586.59,1.63,6.48,2,Good
125.98,0.58,7.29,3,Excellent
697.87,6.77,7.36,2,Good
489.68,0.31,6.85,2,Good
223.07,0.52,7.31,2,Good
197.44,0.16,7.01,3,Excellent
476.72,1.62,7.37,2,Good
179.55,0.98,7.01,3,Excellent
196.71,0.1,7.48,3,Excellent
443.89,0.64,6.78,3,Excellent
285.27,1.28,7.3,3,Excellent
720.06,2.98,6.71,2,Good
875.98,0.93,7.5,3,Excellent
173.64,1.17,7.18,3,Excellent
1014.97,9.69,4.39,0,Poor
319.65,0.31,7.03,3,Excellent
438.62,1.77,6.98,2,Good
1424.09,7.76,5.89,0,Poor
323.91,5.32,7.03,2,Good
525.78,1.96,7.36,2,Good
1069.61,14.56,8.89,0,Poor
136.97,0.29,7.37,3,Excellent
200.33,0.1,7.29,3,Excellent
189.58,0.1,7.11,2,Good
369.34,1.26,7.1,2,Good
182.75,0.42,7.17,3,Excellent
735.92,3.98,6.2,1,Acceptable
659.64,0.63,7.73,2,Good
1823.3,7.73,9.22,0,Poor
1170.21,0.28,5.93,0,Poor
105.98,0.1,7.23,3,Excellent
241.56,0.22,7.29,3,Excellent
178.6,0.56,7.23,3,Excellent
381.8,4.85,6.45,2,Good
280.7,0.55,7.05,3,Excellent
1286.36,5.27,8.95,1,Acceptable
1059.07,49.17,10.57,0,Poor
837.79,6.44,6.9,0,Poor
205.76,0.18,7.15,3,Excellent
963.05,11.57,8.97,0,Poor
1440.17,6.1,9.6,0,Poor
978.18,23.79,4.91,0,Poor
1519.26,8.48,4.83,0,Poor
182.82,1.14,7.34,3,Excellent
627.8,1.47,5.98,1,Acceptable
1069.35,50.0,5.49,0,Poor
209.4,0.2,7.12,3,Excellent
493.8,4.92,6.77,2,Good
489.91,0.1,7.28,3,Excellent
943.17,3.43,9.92,1,Acceptable
760.08,1.36,5.9,1,Acceptable
395.44,1.54,6.88,2,Good
899.51,12.57,9.55,0,Poor
245.46,0.3,7.2,3,Excellent
442.87,13.53,6.47,1,Acceptable
823.74,1.43,7.23,2,Good
393.56,3.25,7.29,2,Good
208.53,0.78,7.43,3,Excellent
297.78,1.03,7.49,3,Excellent
1265.52,2.97,8.69,1,Acceptable
451.64,2.49,6.95,2,Good
158.09,0.87,6.93,3,Excellent
865.84,29.13,5.47,0,Poor
1316.54,14.97,5.38,0,Poor
427.03,0.24,6.58,3,Excellent
438.34,0.53,6.83,2,Good
396.43,2.03,6.62,2,Good
575.98,7.42,6.75,2,Good
238.18,0.3,7.24,3,Excellent
563.28,1.45,7.44,2,Good
849.77,6.27,6.29,2,Good
195.77,0.19,7.19,3,Excellent
432.95,0.29,7.16,3,Excellent
727.09,4.56,5.35,1,Acceptable
128.07,0.43,7.21,3,Excellent
807.9,16.73,6.8,1,Acceptable
226.41,0.1,7.32,3,Excellent
931.95,3.35,6.18,1,Acceptable
146.7,0.14,7.35,3,Excellent
1077.41,12.11,5.27,0,Poor
1503.15,15.79,9.64,1,Acceptable
172.42,0.53,7.59,2,Good
241.29,0.46,7.38,3,Excellent
691.9,9.57,7.36,2,Good
469.14,2.59,6.71,2,Good
1449.95,50.0,5.3,0,Poor
1253.54,20.44,5.58,0,Poor
769.32,3.13,7.76,2,Good
198.13,0.1,7.62,3,Excellent
414.36,0.31,6.65,2,Good
146.45,0.89,7.24,3,Excellent
802.19,5.07,6.3,1,Acceptable
457.61,0.21,6.7,2,Good
1450.73,16.49,9.75,0,Poor
532.1,0.1,6.6,2,Good
987.13,1.67,6.29,1,Acceptable
212.78,1.04,7.22,3,Excellent
781.2,15.9,7.64,1,Acceptable
491.53,3.54,7.11,3,Excellent
695.84,3.16,6.25,2,Good
856.22,29.0,6.56,1,Acceptable
462.16,0.1,7.31,3,Excellent
449.81,0.64,7.0,3,Excellent
331.67,0.56,7.2,3,Excellent
483.46,0.15,7.44,3,Excellent
743.92,2.57,5.69,1,Acceptable
442.76,0.1,6.85,2,Good
833.34,2.6,6.43,2,Good
863.18,0.29,9.26,1,Acceptable
192.08,0.25,7.41,3,Excellent
646.27,1.17,7.74,2,Good
312.07,0.96,7.34,3,Excellent
174.6,0.17,7.19,3,Excellent
105.32,0.13,7.26,3,Excellent
1059.65,1.89,5.64,1,Acceptable
773.4,3.44,6.05,0,Poor
1397.89,12.64,9.48,0,Poor
1229.96,4.42,9.8,0,Poor
381.75,0.1,6.96,2,Good
393.22,1.01,7.0,2,Good
1342.16,8.85,5.75,0,Poor
250.23,0.1,7.09,3,Excellent
347.39,0.56,6.69,2,Good
526.58,0.66,6.73,2,Good
548.4,1.4,7.54,2,Good
719.03,2.42,6.35,1,Acceptable
228.85,3.04,6.64,3,Excellent
840.63,8.76,8.23,1,Acceptable
996.44,17.13,10.38,0,Poor
855.62,2.16,7.47,2,Good
579.53,3.4,7.26,3,Excellent
431.73,2.85,7.13,2,Good
541.68,0.71,7.41,3,Excellent
490.34,2.38,8.14,2,Good
818.54,0.39,6.0,2,Good
314.27,0.28,6.31,2,Good
761.2,16.12,7.42,2,Good
507.48,0.55,7.74,2,Good
283.92,0.51,6.67,3,Excellent
430.45,6.32,7.41,2,Good
371.87,0.1,7.02,3,Excellent
690.28,1.23,6.91,2,Good
1140.45,40.59,9.01,0,Poor
1010.72,0.75,7.99,2,Good
172.04,0.45,7.11,3,Excellent
336.83,2.92,6.91,2,Good
196.17,1.0,7.23,3,Excellent
660.96,5.14,5.57,1,Acceptable
436.99,0.48,6.7,2,Good
156.23,0.33,7.17,3,Excellent
381.95,1.91,6.64,2,Good
1558.09,0.48,10.89,1,Acceptable
980.63,1.53,6.74,1,Acceptable
237.84,0.61,7.14,3,Excellent
1249.41,7.44,5.17,0,Poor
421.87,0.67,6.52,2,Good
758.35,11.74,6.73,1,Acceptable
1029.75,5.49,9.76,0,Poor
1010.57,32.82,4.6,0,Poor
367.96,5.52,7.23,1,Acceptable
330.18,4.11,6.72,2,Good
220.38,2.35,7.1,3,Excellent
710.91,4.36,6.24,1,Acceptable
339.42,0.94,6.41,2,Good
796.48,0.2,7.36,2,Good
195.82,0.2,7.03,3,Excellent
380.28,0.77,6.91,2,Good
762.89,9.98,7.55,1,Acceptable
1692.16,7.32,9.7,0,Poor
1156.69,9.47,9.6,0,Poor
451.0,2.02,7.63,2,Good
218.09,0.1,7.35,3,Excellent
522.84,0.36,7.63,2,Good
835.86,7.11,6.29,1,Acceptable
1296.47,10.41,5.75,1,Acceptable
201.04,0.69,7.29,3,Excellent
1489.96,0.48,4.78,1,Acceptable
598.78,4.47,7.16,2,Good
506.81,2.8,7.04,2,Good
211.43,0.26,7.17,3,Excellent
318.61,4.31,7.2,2,Good
598.96,3.22,6.5,2,Good
1567.07,5.04,6.38,1,Acceptable
223.75,0.22,7.39,3,Excellent
975.41,16.48,7.19,1,Acceptable
151.59,0.22,7.53,3,Excellent
454.16,2.02,8.44,2,Good
135.42,0.1,7.38,3,Excellent
361.96,0.13,6.98,2,Good
189.17,0.5,7.15,3,Excellent
763.38,19.79,6.97,1,Acceptable
1025.76,19.96,9.61,0,Poor
664.21,3.82,5.48,1,Acceptable
874.75,1.4,6.91,2,Good
422.56,1.13,6.76,2,Good
1443.78,10.69,9.66,0,Poor
1294.09,4.31,6.19,0,Poor
504.23,5.29,5.99,1,Acceptable
753.83,0.51,9.41,1,Acceptable
1281.43,49.88,5.75,0,Poor
443.46,3.15,6.54,2,Good
821.0,14.36,6.87,1,Acceptable
591.18,1.47,6.89,2,Good
618.44,2.5,7.46,1,Acceptable
1344.04,5.21,5.35,0,Poor
546.77,0.22,7.05,3,Excellent
628.5,0.27,6.15,2,Good
426.14,1.47,7.36,2,Good
484.33,2.36,6.53,2,Good
491.84,1.62,7.4,2,Good
467.64,1.76,7.31,2,Good
393.79,1.22,6.87,2,Good
532.88,1.01,6.59,2,Good
601.05,2.96,5.94,2,Good
183.76,0.21,6.91,3,Excellent
1191.01,2.53,10.19,1,Acceptable
423.29,0.69,6.99,2,Good
718.77,7.12,7.66,2,Good
270.86,0.1,7.22,3,Excellent
1340.65,11.18,6.63,1,Acceptable
515.88,0.62,6.46,1,Acceptable
732.42,3.52,7.12,2,Good
856.12,1.28,6.26,1,Acceptable
284.01,0.93,6.87,3,Excellent
847.57,1.9,6.98,2,Good
512.47,2.09,6.62,2,Good
184.84,1.02,7.45,3,Excellent
702.07,5.85,5.23,1,Acceptable
835.0,30.44,4.79,0,Poor
902.36,20.26,9.0,0,Poor
239.73,0.1,7.21,3,Excellent
427.67,6.14,8.23,2,Good
203.8,0.1,7.22,3,Excellent
289.26,0.36,7.34,3,Excellent
454.16,0.23,6.66,2,Good
394.93,7.96,6.94,2,Good
377.44,0.28,6.83,2,Good
700.67,1.12,7.52,2,Good
572.27,3.55,6.59,2,Good
784.95,3.01,6.45,1,Acceptable
820.09,5.98,5.96,1,Acceptable
511.84,1.67,6.95,2,Good
1346.37,3.71,6.47,1,Acceptable
613.68,0.33,7.46,2,Good
423.48,0.46,7.33,3,Excellent
500.53,0.74,7.14,3,Excellent
184.51,0.78,7.23,3,Excellent
369.12,2.71,6.62,2,Good
864.21,3.05,7.0,2,Good
515.33,0.41,7.06,3,Excellent
653.36,3.18,9.41,1,Acceptable
370.26,0.52,6.85,2,Good
502.62,0.1,6.8,2,Good
399.81,0.42,7.49,3,Excellent
159.18,0.1,7.34,3,Excellent
392.74,0.15,7.5,3,Excellent
487.76,1.01,6.99,2,Good
997.79,8.93,5.59,0,Poor
478.52,0.25,7.13,3,Excellent
1115.68,0.46,8.64,1,Acceptable
640.06,0.22,6.38,2,Good
662.89,10.94,6.05,1,Acceptable
784.0,0.84,5.75,1,Acceptable
321.56,1.87,6.8,2,Good
225.44,0.43,7.25,3,Excellent
255.45,0.59,7.19,3,Excellent
509.44,4.21,7.15,2,Good
292.41,1.99,6.84,2,Good
390.38,0.92,7.15,3,Excellent
504.34,4.29,6.36,1,Acceptable
442.47,3.66,6.86,2,Good
147.81,0.81,7.04,3,Excellent
317.2,0.23,7.18,3,Excellent
192.74,0.41,7.02,3,Excellent
670.04,1.56,7.17,2,Good
194.12,0.16,7.44,3,Excellent
655.89,6.92,6.96,1,Acceptable
553.13,1.97,7.74,2,Good
928.53,12.44,9.91,0,Poor
765.67,1.03,7.09,3,Excellent
745.8,0.58,6.43,2,Good
470.66,0.49,6.96,2,Good
377.18,0.88,7.04,3,Excellent
262.22,1.24,7.71,2,Good
591.1,1.52,7.69,2,Good
150.65,0.22,7.31,2,Good
1267.03,0.19,8.63,1,Acceptable
536.25,4.63,7.05,2,Good
615.02,0.88,6.45,2,Good
882.01,24.32,9.1,0,Poor
224.69,0.3,7.33,3,Excellent
712.55,1.26,7.58,2,Good
888.43,1.71,5.27,2,Good
981.78,0.82,8.06,2,Good
191.79,0.38,7.08,3,Excellent
220.71,2.38,7.33,3,Excellent
862.27,2.17,8.06,2,Good
490.63,1.47,7.35,2,Good
1296.95,4.5,6.34,1,Acceptable
322.35,1.56,7.36,2,Good
584.9,0.66,7.35,3,Excellent
244.23,1.24,7.33,2,Good
158.2,0.81,7.05,3,Excellent
419.84,0.59,6.94,2,Good
572.59,0.1,6.45,2,Good
654.99,0.44,7.42,2,Good
524.21,4.7,7.62,2,Good
552.97,1.44,6.75,2,Good
808.87,1.95,6.45,1,Acceptable
186.78,0.45,7.19,3,Excellent
425.14,7.04,6.93,2,Good
836.95,13.06,6.98,1,Acceptable
252.52,0.1,7.23,3,Excellent
445.18,4.4,6.78,2,Good
482.95,4.39,7.02,2,Good
725.79,15.55,5.63,0,Poor
240.21,0.61,7.41,3,Excellent
333.19,1.21,5.62,1,Acceptable
198.61,0.16,7.32,3,Excellent
348.03,0.51,7.13,3,Excellent
175.21,0.24,7.12,3,Excellent
158.63,0.29,7.23,3,Excellent
495.9,1.98,6.89,3,Excellent
235.76,0.41,7.12,3,Excellent
256.9,0.1,7.37,3,Excellent
597.18,1.17,6.93,2,Good
549.08,2.38,7.87,2,Good
760.47,7.33,7.54,1,Acceptable
859.08,9.39,5.91,1,Acceptable
384.3,0.1,7.69,2,Good
626.31,8.42,5.22,1,Acceptable
785.98,3.25,6.39,1,Acceptable
185.29,0.1,6.93,3,Excellent
312.03,1.94,7.24,3,Excellent
252.17,0.31,7.14,3,Excellent
422.09,0.22,7.76,2,Good
916.33,7.89,7.34,2,Good
249.21,0.3,7.27,3,Excellent
273.21,0.1,7.02,3,Excellent
557.28,1.53,7.66,2,Good
606.0,5.46,6.47,1,Acceptable
60.15,1.42,7.35,3,Excellent
193.07,0.56,7.31,3,Excellent
465.88,0.42,6.61,2,Good
744.41,8.7,6.77,1,Acceptable
1168.05,24.32,9.09,0,Poor
750.33,0.1,6.53,2,Good
942.23,15.1,9.54,0,Poor
1226.86,42.49,5.97,0,Poor
187.59,0.1,7.09,3,Excellent
468.6,2.63,6.64,1,Acceptable
532.16,0.48,7.81,2,Good
1422.99,3.32,6.07,1,Acceptable
548.52,8.45,6.53,2,Good
300.14,0.13,7.03,3,Excellent
194.25,1.0,7.14,3,Excellent
428.1,1.24,6.96,2,Good
504.63,1.77,6.73,2,Good
558.39,21.3,6.72,1,Acceptable
678.69,1.75,6.98,2,Good
619.56,4.65,6.39,1,Acceptable
479.33,0.41,7.46,3,Excellent
749.9,7.49,9.04,1,Acceptable
477.17,4.89,6.77,2,Good
211.97,0.1,7.1,3,Excellent
1213.08,15.08,5.05,0,Poor
770.78,0.62,6.91,2,Good
360.13,0.1,7.02,3,Excellent
815.79,1.01,6.62,2,Good
563.4,0.1,6.83,2,Good
659.87,39.87,5.55,0,Poor
582.31,14.23,7.58,1,Acceptable
294.5,2.29,6.78,2,Good
457.55,2.46,6.87,2,Good
1335.18,7.05,5.49,0,Poor
152.41,1.49,7.18,3,Excellent
1692.12,2.45,5.29,1,Acceptable
248.79,0.68,6.92,3,Excellent
953.93,7.85,5.19,0,Poor
850.34,4.43,8.51,1,Acceptable
178.07,0.63,7.38,3,Excellent
771.51,5.63,6.41,1,Acceptable
133.38,0.1,6.96,3,Excellent
489.3,0.35,5.75,2,Good
450.17,4.61,6.85,2,Good
834.72,15.77,7.07,2,Good
500.03,0.54,7.63,2,Good
497.44,8.59,5.95,1,Acceptable
209.72,0.29,7.33,3,Excellent
183.47,0.1,7.23,2,Good
237.26,0.78,7.37,3,Excellent
430.14,4.63,6.81,2,Good
250.0,0.1,7.47,3,Excellent
934.91,7.49,8.15,1,Acceptable
1637.07,50.0,9.85,0,Poor
765.64,8.3,7.88,1,Acceptable
1713.31,41.64,5.7,0,Poor
406.19,0.1,7.55,2,Good
380.04,0.1,6.98,2,Good
759.59,2.07,6.64,2,Good
586.46,3.71,6.79,2,Good
715.55,11.39,5.46,0,Poor
571.07,3.94,6.09,2,Good
555.89,8.46,7.46,3,Excellent
392.44,0.68,7.64,1,Acceptable
928.79,5.24,7.44,2,Good
826.0,9.68,6.9,1,Acceptable
136.15,0.42,7.31,3,Excellent
204.84,0.32,7.14,3,Excellent
567.45,20.35,6.9,1,Acceptable
379.28,0.91,6.72,2,Good
194.48,0.81,7.27,3,Excellent
185.79,0.33,7.32,3,Excellent
194.7,0.97,7.33,3,Excellent
916.24,1.24,5.46,1,Acceptable
857.77,1.85,8.63,1,Acceptable
245.79,0.32,7.24,3,Excellent
495.87,0.83,6.21,2,Good
187.28,0.34,7.1,3,Excellent
1431.24,10.74,9.33,0,Poor
338.84,1.0,6.79,2,Good
253.32,0.2,7.45,3,Excellent
181.53,0.42,7.11,3,Excellent
479.88,5.92,7.16,2,Good
502.08,0.2,6.85,2,Good
1430.56,34.32,9.68,0,Poor
298.05,0.22,6.98,3,Excellent
477.35,3.22,7.12,2,Good
450.62,0.81,6.49,2,Good
372.84,1.53,7.31,2,Good
517.32,3.15,6.17,2,Good
434.81,3.47,7.46,2,Good
465.63,3.0,6.9,2,Good
641.26,10.2,6.83,1,Acceptable
260.96,0.49,6.96,3,Excellent
792.58,7.59,6.4,1,Acceptable
195.38,2.02,7.03,3,Excellent
432.09,7.61,7.03,2,Good
206.08,0.1,7.22,3,Excellent
342.69,1.57,6.69,2,Good
570.37,1.1,7.31,2,Good
1737.84,15.89,4.76,0,Poor
328.71,6.53,8.33,2,Good
970.76,0.54,6.76,2,Good
1062.89,1.37,10.0,1,Acceptable
644.0,3.21,6.64,2,Good
606.81,5.08,7.81,1,Acceptable
999.12,1.83,9.39,1,Acceptable
717.52,4.93,7.45,2,Good
386.33,0.41,6.42,2,Good
177.57,0.93,7.33,3,Excellent
227.01,0.25,7.14,3,Excellent
743.84,12.69,6.59,1,Acceptable
976.14,4.18,7.38,2,Good
195.88,0.78,7.2,3,Excellent
324.0,0.11,7.27,3,Excellent
585.11,5.14,7.38,2,Good
877.19,9.95,5.96,1,Acceptable
143.9,0.49,7.25,3,Excellent
653.37,5.73,7.04,2,Good
420.89,1.75,7.65,2,Good
785.2,5.11,6.44,1,Acceptable
284.59,0.1,7.15,3,Excellent
452.91,2.25,7.17,2,Good
1181.99,39.26,5.19,0,Poor
1003.54,3.57,7.37,2,Good
493.4,1.42,7.26,2,Good
170.91,0.6,7.33,3,Excellent
255.78,1.53,7.37,3,Excellent
192.34,0.9,7.57,3,Excellent
211.02,0.1,7.17,3,Excellent
165.02,1.12,7.03,3,Excellent
447.87,0.1,7.45,3,Excellent
967.51,0.29,5.11,1,Acceptable
448.38,3.3,6.95,2,Good
458.98,4.81,7.89,2,Good
240.76,0.3,7.3,3,Excellent
701.7,1.85,8.01,2,Good
545.0,1.69,6.57,2,Good
1509.86,40.47,5.77,0,Poor
221.75,0.35,7.15,3,Excellent
132.6,0.33,7.21,3,Excellent
230.5,0.22,7.26,3,Excellent
1541.99,16.01,5.88,0,Poor
94.09,0.59,7.3,3,Excellent
360.26,1.1,7.2,2,Good
207.65,0.66,7.34,3,Excellent
414.62,3.56,6.73,2,Good
498.9,8.54,6.83,2,Good
706.58,1.6,7.31,2,Good
401.4,2.13,7.01,2,Good
456.32,1.74,7.08,2,Good
208.62,0.67,7.35,3,Excellent
212.51,0.1,7.04,3,Excellent
635.87,9.88,5.73,1,Acceptable
943.33,11.32,6.58,1,Acceptable
413.67,0.1,6.84,2,Good
1047.86,19.88,5.3,0,Poor
1277.16,5.67,5.92,0,Poor
195.65,0.99,7.35,3,Excellent
289.31,0.47,7.47,3,Excellent
234.64,0.27,7.39,3,Excellent
718.52,1.53,7.43,2,Good
541.69,0.78,6.5,2,Good
627.11,2.91,5.95,0,Poor
626.25,16.86,6.2,1,Acceptable
474.95,0.17,7.39,3,Excellent
445.44,1.37,6.68,2,Good
213.36,0.1,7.21,3,Excellent
148.67,0.15,7.18,3,Excellent
463.78,1.36,6.73,2,Good
444.77,0.29,7.2,3,Excellent
1686.88,31.86,9.87,0,Poor
167.44,0.19,7.15,3,Excellent
856.04,5.75,6.22,1,Acceptable
990.68,23.9,6.35,0,Poor
755.97,7.34,8.04,1,Acceptable
477.1,2.41,6.69,3,Excellent
785.59,9.35,7.6,1,Acceptable
111.24,0.14,7.2,2,Good
1681.92,1.6,5.06,1,Acceptable
390.29,1.74,7.17,2,Good
165.26,0.43,7.09,3,Excellent
198.04,0.74,7.12,3,Excellent
1044.24,7.01,6.33,0,Poor
885.34,0.89,7.6,2,Good
1514.76,17.45,9.48,0,Poor
761.7,11.6,6.63,1,Acceptable
183.87,0.39,7.28,3,Excellent
807.77,19.74,7.05,1,Acceptable
631.87,5.29,7.41,2,Good
853.93,1.57,7.43,2,Good
693.53,0.26,6.91,2,Good
445.8,2.16,7.21,2,Good
370.21,5.22,7.28,1,Acceptable
1398.62,8.72,8.72,1,Acceptable
761.67,0.38,7.13,2,Good
171.75,0.62,7.12,3,Excellent
578.91,2.88,6.27,2,Good
547.8,6.05,6.49,1,Acceptable
471.08,1.7,6.74,2,Good
309.34,0.48,7.03,3,Excellent
887.91,8.8,4.81,1,Acceptable
661.89,16.95,6.31,1,Acceptable
596.52,1.27,7.88,2,Good
617.27,0.72,6.98,2,Good
204.16,0.22,7.24,3,Excellent
1388.45,17.53,5.38,0,Poor
341.82,1.41,7.27,2,Good
193.69,0.1,7.19,3,Excellent
601.11,0.93,7.04,2,Good
1001.21,5.87,4.63,0,Poor
451.73,1.4,7.22,2,Good
668.82,0.1,8.17,2,Good
549.36,4.07,7.17,2,Good
524.12,0.1,7.59,2,Good
904.2,25.77,7.51,1,Acceptable
670.32,0.1,6.31,2,Good
513.66,1.07,7.41,2,Good
181.36,0.32,7.2,3,Excellent
457.09,2.22,6.97,2,Good
931.62,12.74,10.13,0,Poor
790.15,0.47,4.32,2,Good
298.31,2.12,6.46,2,Good
528.7,1.22,7.41,2,Good
366.58,4.36,5.99,1,Acceptable
1520.88,12.72,5.36,0,Poor
999.17,11.74,5.48,0,Poor
99.82,0.1,7.35,3,Excellent
147.66,1.34,7.27,3,Excellent
266.85,0.1,7.24,3,Excellent
542.7,6.7,6.87,3,Excellent
1038.05,0.82,5.37,1,Acceptable
353.8,1.25,6.91,2,Good
728.03,9.71,8.03,1,Acceptable
553.59,0.86,7.25,3,Excellent
192.24,0.34,7.04,3,Excellent
632.24,0.94,7.49,2,Good
505.41,0.22,6.56,2,Good
1497.29,2.57,5.83,1,Acceptable
562.3,1.91,6.36,3,Excellent
94.1,0.62,7.28,3,Excellent
457.72,1.25,7.03,2,Good
590.16,2.31,7.03,2,Good
387.74,49.89,9.93,2,Good
220.34,0.1,7.27,3,Excellent
1280.79,14.52,5.44,0,Poor
793.23,1.45,5.36,1,Acceptable
449.75,7.17,6.83,2,Good
1199.91,22.74,6.03,0,Poor
638.0,21.82,7.21,2,Good
445.2,2.95,6.84,2,Good
464.11,8.98,6.8,2,Good
975.63,3.28,5.56,1,Acceptable
722.42,1.72,7.32,2,Good
733.39,19.91,9.8,0,Poor
318.63,1.43,7.24,1,Acceptable
126.69,0.41,7.29,3,Excellent
495.88,1.28,7.39,2,Good
231.79,0.1,7.33,3,Excellent
927.82,20.32,10.05,0,Poor
141.76,0.1,7.14,3,Excellent
211.92,0.1,7.22,3,Excellent
868.35,2.37,6.47,0,Poor
248.88,2.79,7.49,3,Excellent
1235.85,22.01,6.0,0,Poor
751.19,0.29,6.31,2,Good
471.15,1.2,6.84,2,Good
213.94,0.72,7.37,3,Excellent
501.82,7.91,5.63,1,Acceptable
452.96,1.88,8.0,2,Good
529.76,3.97,7.34,2,Good
342.26,1.31,6.39,2,Good
204.64,0.7,7.19,3,Excellent
213.66,0.26,7.35,3,Excellent
213.87,0.1,7.22,3,Excellent
785.04,3.05,7.69,2,Good
387.75,0.1,6.92,2,Good
229.47,0.67,7.31,3,Excellent
863.65,6.46,6.72,1,Acceptable
485.16,5.95,7.02,2,Good
302.96,1.4,6.21,2,Good
683.47,0.26,6.39,2,Good
189.32,3.07,7.12,3,Excellent
699.52,0.95,8.51,2,Good
678.85,5.89,6.91,1,Acceptable
586.34,3.96,6.55,2,Good
237.9,0.13,7.32,3,Excellent
505.9,1.36,6.34,2,Good
339.56,6.88,7.24,2,Good
208.73,0.79,7.51,3,Excellent
716.63,1.99,6.11,2,Good
921.73,3.77,7.3,2,Good
616.89,3.5,7.86,2,Good
491.15,0.94,6.84,2,Good
405.37,0.1,6.83,2,Good
254.89,0.12,7.17,3,Excellent
1327.08,24.04,9.02,0,Poor
815.61,2.91,7.79,2,Good
204.35,0.1,7.34,3,Excellent
156.93,1.2,7.34,3,Excellent
548.46,0.52,6.83,2,Good
382.59,0.99,7.8,2,Good
594.02,47.94,5.74,1,Acceptable
784.77,13.96,6.72,1,Acceptable
155.92,0.27,7.19,3,Excellent
933.54,11.2,8.21,1,Acceptable
491.11,11.08,7.0,1,Acceptable
412.22,4.61,7.47,2,Good
1351.5,7.89,9.21,0,Poor
656.42,6.36,6.99,2,Good
569.99,0.98,6.68,2,Good
498.74,2.6,7.05,2,Good
759.53,2.25,7.55,2,Good
518.54,1.59,6.92,2,Good
527.66,6.47,6.37,1,Acceptable
382.25,1.32,5.58,1,Acceptable
565.71,0.11,6.92,2,Good
642.5,16.06,6.94,1,Acceptable
1079.26,2.88,10.06,1,Acceptable
401.81,0.68,6.72,2,Good
93.12,0.84,7.24,3,Excellent
122.07,0.1,7.2,3,Excellent
806.17,1.22,7.68,2,Good
407.42,0.78,7.13,3,Excellent
380.1,5.84,6.54,2,Good
711.19,2.97,7.04,2,Good
904.19,2.01,6.91,1,Acceptable
261.8,0.1,6.98,3,Excellent
877.8,19.95,6.44,1,Acceptable
